PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Age_group,Expenditure,No_spending,Group,Group_size,Solo,Cabin_deck,Cabin_number,Cabin_side,Cabin_region1,Cabin_region2,Cabin_region3,Cabin_region4,Cabin_region5,Cabin_region6,Cabin_region7,Family_size
3191_01,Mars,True,TRAPPIST-1e,68.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,3191,1,1,F,603.0,S,0,0,1,0,0,0,0,7
3192_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,147.0,160.0185283218634,0.0,Age_18-25,307.0185283218634,0,3192,1,1,F,665.0,P,0,0,1,0,0,0,0,15
3193_01,Mars,False,TRAPPIST-1e,27.0,True,309.0,78.83396226415094,849.0,0.0,0.0,Age_26-30,1236.833962264151,0,3193,1,1,F,666.0,P,0,0,1,0,0,0,0,4
3195_01,Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3195,6,0,G,505.0,S,0,1,0,0,0,0,0,17
3195_02,Earth,False,PSO J318.5-22,60.0,False,0.0,31.0,6.0,223.0,356.0,Age_51+,616.0,0,3195,6,0,G,505.0,S,0,1,0,0,0,0,0,17
3195_03,Earth,False,55 Cancri e,28.0,False,0.0,0.0,675.0,31.0,0.0,Age_26-30,706.0,0,3195,6,0,G,505.0,S,0,1,0,0,0,0,0,17
3195_04,Earth,False,PSO J318.5-22,11.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3195,6,0,G,505.0,S,0,1,0,0,0,0,0,17
3195_05,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3195,6,0,G,514.0,S,0,1,0,0,0,0,0,17
3195_06,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3195,6,0,G,505.0,S,0,1,0,0,0,0,0,17
3196_01,Mars,False,TRAPPIST-1e,38.0,False,1046.0,0.0,1553.0,0.0,0.0,Age_31-50,2599.0,0,3196,1,1,F,667.0,P,0,0,1,0,0,0,0,10
3197_01,Earth,False,55 Cancri e,18.0,False,0.0,0.0,169.95879556259905,588.0,0.0,Age_18-25,757.9587955625991,0,3197,1,1,F,668.0,P,0,0,1,0,0,0,0,8
3200_01,Earth,False,TRAPPIST-1e,40.0,False,4.0,11.0,669.0,0.0,773.0,Age_31-50,1457.0,0,3200,1,1,F,669.0,P,0,0,1,0,0,0,0,7
3201_01,Earth,False,TRAPPIST-1e,21.0,False,330.0,11.0,0.0,0.0,398.0,Age_18-25,739.0,0,3201,1,1,F,670.0,P,0,0,1,0,0,0,0,8
3203_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3203,1,1,G,506.0,S,0,1,0,0,0,0,0,8
3204_01,Europa,False,TRAPPIST-1e,26.0,False,118.69928400954655,1653.0,7.0,227.0,1457.0,Age_26-30,3462.6992840095463,0,3204,3,0,A,27.0,P,1,0,0,0,0,0,0,7
3204_02,Europa,False,TRAPPIST-1e,47.0,False,3865.0,3810.0,0.0,12.0,196.0,Age_31-50,7883.0,0,3204,3,0,A,27.0,P,1,0,0,0,0,0,0,7
3204_03,Europa,False,TRAPPIST-1e,46.0,False,0.0,131.0,103.96658711217184,8873.0,469.0,Age_31-50,9576.966587112172,0,3204,3,0,A,27.0,P,1,0,0,0,0,0,0,7
3205_01,Earth,True,55 Cancri e,55.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,3205,1,1,G,507.0,S,0,1,0,0,0,0,0,7
3206_01,Earth,False,TRAPPIST-1e,50.0,False,293.0,0.0,21.0,573.0,0.0,Age_31-50,887.0,0,3206,1,1,G,520.0,P,0,1,0,0,0,0,0,16
3209_01,Mars,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3209,1,1,F,672.0,P,0,0,1,0,0,0,0,6
3210_01,Europa,False,55 Cancri e,17.0,False,454.0,19.0,0.0,292.9415584415584,3219.0,Age_13-17,3984.9415584415583,0,3210,3,0,E,211.0,S,1,0,0,0,0,0,0,5
3210_02,Europa,False,55 Cancri e,20.0,False,11.0,596.0,0.0,3583.0,266.0,Age_18-25,4456.0,0,3210,3,0,E,211.0,S,1,0,0,0,0,0,0,2
3210_03,Europa,False,TRAPPIST-1e,37.0,False,76.0,2804.0,0.0,1287.0,1229.0,Age_31-50,5396.0,0,3210,3,0,E,211.0,S,1,0,0,0,0,0,0,5
3211_01,Earth,False,TRAPPIST-1e,24.0,False,11.0,0.0,9.0,2645.0,2.0,Age_18-25,2667.0,0,3211,3,0,F,673.0,P,0,0,1,0,0,0,0,9
3211_02,Earth,False,55 Cancri e,43.0,False,511.0,233.0,144.80309734513276,0.0,144.0,Age_31-50,1032.8030973451328,0,3211,3,0,G,521.0,P,0,1,0,0,0,0,0,9
3211_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3211,3,0,G,521.0,P,0,1,0,0,0,0,0,9
3212_01,Earth,False,TRAPPIST-1e,24.0,False,180.0,264.0,0.0,1225.0,0.0,Age_18-25,1669.0,0,3212,1,1,E,212.0,S,1,0,0,0,0,0,0,10
3213_01,Mars,False,TRAPPIST-1e,22.0,False,715.0,0.0,726.0,325.0,0.0,Age_18-25,1766.0,0,3213,1,1,D,103.0,P,1,0,0,0,0,0,0,5
3215_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,3215,1,1,G,508.0,S,0,1,0,0,0,0,0,7
3216_01,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3216,3,0,G,509.0,S,0,1,0,0,0,0,0,17
3216_02,Earth,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3216,3,0,G,509.0,S,0,1,0,0,0,0,0,17
3216_03,Earth,False,TRAPPIST-1e,23.0,False,0.0,1573.0,0.0,36.0,0.0,Age_18-25,1609.0,0,3216,3,0,E,213.0,S,1,0,0,0,0,0,0,17
3217_01,Mars,False,TRAPPIST-1e,56.0,False,324.0,574.0,116.0,0.0,0.0,Age_51+,1014.0,0,3217,1,1,E,198.0,P,1,0,0,0,0,0,0,5
3218_01,Earth,False,TRAPPIST-1e,36.0,False,5.0,623.0,88.0,5.0,1.0,Age_31-50,722.0,0,3218,3,0,F,606.0,S,0,0,1,0,0,0,0,11
3218_02,Earth,False,55 Cancri e,58.0,False,52.0,0.0,5.0,517.0,0.0,Age_51+,574.0,0,3218,3,0,F,606.0,S,0,0,1,0,0,0,0,11
3218_03,Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3218,3,0,G,510.0,S,0,1,0,0,0,0,0,11
3219_01,Mars,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3219,1,1,E,214.0,S,1,0,0,0,0,0,0,6
3220_01,Earth,False,TRAPPIST-1e,33.0,False,0.0,0.0,75.0,709.0,0.0,Age_31-50,784.0,0,3220,1,1,G,522.0,P,0,1,0,0,0,0,0,3
3221_01,Earth,False,PSO J318.5-22,19.0,False,0.0,0.0,616.0,0.0,0.0,Age_18-25,616.0,0,3221,1,1,G,511.0,S,0,1,0,0,0,0,0,4
3223_01,Earth,False,TRAPPIST-1e,26.0,False,16.0,0.0,799.0,0.0,37.0,Age_26-30,852.0,0,3223,1,1,G,523.0,P,0,1,0,0,0,0,0,9
3224_01,Earth,False,TRAPPIST-1e,33.0,False,0.0,950.0,0.0,102.0,0.0,Age_31-50,1052.0,0,3224,1,1,F,607.0,S,0,0,1,0,0,0,0,6
3225_01,Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,3225,2,0,C,120.0,S,1,0,0,0,0,0,0,2
3225_02,Europa,False,TRAPPIST-1e,28.0,False,0.0,3281.0,0.0,68.0,341.0,Age_26-30,3690.0,0,3225,2,0,C,120.0,S,1,0,0,0,0,0,0,2
3227_01,Earth,False,TRAPPIST-1e,21.0,False,63.0,15.0,407.0,397.0,0.0,Age_18-25,882.0,0,3227,1,1,G,513.0,S,0,1,0,0,0,0,0,4
3229_01,Europa,False,TRAPPIST-1e,45.0,False,3.0,2344.0,1100.0,498.0,0.0,Age_31-50,3945.0,0,3229,1,1,B,118.0,S,1,0,0,0,0,0,0,1
3230_01,Mars,True,TRAPPIST-1e,62.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,3230,1,1,F,674.0,P,0,0,1,0,0,0,0,9
3232_01,Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3232,1,1,F,609.0,S,0,0,1,0,0,0,0,1
3235_01,Earth,False,TRAPPIST-1e,27.0,False,158.0,0.0,1271.0,0.0,71.0,Age_26-30,1500.0,0,3235,1,1,F,610.0,S,0,0,1,0,0,0,0,11
3236_01,Earth,True,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3236,3,0,G,524.0,P,0,1,0,0,0,0,0,11
3236_02,Earth,False,TRAPPIST-1e,31.0,False,593.0,540.0,238.0,0.0,77.0,Age_31-50,1448.0,0,3236,3,0,F,676.0,P,0,0,1,0,0,0,0,11
3236_03,Earth,False,TRAPPIST-1e,18.0,False,0.0,30.0,0.0,756.0,5.0,Age_18-25,791.0,0,3236,3,0,E,200.0,P,1,0,0,0,0,0,0,11
3237_01,Mars,False,TRAPPIST-1e,21.0,False,1097.0,0.0,80.0,589.0,0.0,Age_18-25,1766.0,0,3237,3,0,D,104.0,P,1,0,0,0,0,0,0,4
3237_02,Mars,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3237,3,0,F,677.0,P,0,0,1,0,0,0,0,4
3237_03,Mars,False,TRAPPIST-1e,22.0,False,2646.0,0.0,599.0,117.0,0.0,Age_18-25,3362.0,0,3237,3,0,D,104.0,P,1,0,0,0,0,0,0,4
3238_01,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Age_26-30,0.0,1,3238,1,1,E,215.0,S,1,0,0,0,0,0,0,5
3239_01,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Age_26-30,0.0,1,3239,1,1,G,515.0,S,0,1,0,0,0,0,0,8
3240_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,382.0,402.0,0.0,7.0,Age_13-17,791.0,0,3240,1,1,E,216.0,S,1,0,0,0,0,0,0,9
3241_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3241,1,1,G,525.0,P,0,1,0,0,0,0,0,4
3243_01,Earth,False,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3243,1,1,G,516.0,S,0,1,0,0,0,0,0,8
3247_01,Earth,False,TRAPPIST-1e,25.0,False,764.0,16.0,0.0,8.0,0.0,Age_18-25,788.0,0,3247,1,1,E,202.0,P,1,0,0,0,0,0,0,7
3248_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,158.4003181336161,0.0,0.0,0.0,Age_18-25,158.4003181336161,0,3248,1,1,G,526.0,P,0,1,0,0,0,0,0,3
3252_01,Earth,False,55 Cancri e,53.0,False,8.0,0.0,236.0,0.0,2049.0,Age_51+,2293.0,0,3252,1,1,F,613.0,S,0,0,1,0,0,0,0,6
3253_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,687.0,46.0,20.0,Age_18-25,753.0,0,3253,1,1,G,528.0,P,0,1,0,0,0,0,0,12
3254_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,3315.0,0.0,594.0,85.0,Age_26-30,3994.0,0,3254,1,1,C,121.0,S,1,0,0,0,0,0,0,2
3255_01,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3255,1,1,G,517.0,S,0,1,0,0,0,0,0,3
3256_01,Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,3256,1,1,E,217.0,S,1,0,0,0,0,0,0,9
3258_01,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3258,1,1,G,529.0,P,0,1,0,0,0,0,0,10
3259_01,Earth,False,TRAPPIST-1e,20.0,False,508.0,0.0,1.0,1372.0,0.0,Age_18-25,1881.0,0,3259,1,1,G,530.0,P,0,1,0,0,0,0,0,12
3260_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,165.0,0.0,699.0,0.0,Age_18-25,864.0,0,3260,1,1,F,615.0,S,0,0,1,0,0,0,0,5
3262_01,Earth,False,TRAPPIST-1e,32.0,False,0.0,632.0,0.0,0.0,0.0,Age_31-50,632.0,0,3262,1,1,F,681.0,P,0,0,1,0,0,0,0,5
3268_01,Mars,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3268,1,1,E,219.0,S,1,0,0,0,0,0,0,6
3269_01,Europa,False,55 Cancri e,35.0,False,74.0,5082.0,0.0,893.0,1937.0,Age_31-50,7986.0,0,3269,1,1,C,122.0,S,1,0,0,0,0,0,0,4
3270_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,56.0,322.0,6.0,243.0,Age_26-30,627.0,0,3270,1,1,G,531.0,P,0,1,0,0,0,0,0,7
3271_01,Earth,True,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,3271,2,0,G,532.0,P,0,1,0,0,0,0,0,6
3271_02,Earth,False,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3271,2,0,G,532.0,P,0,1,0,0,0,0,0,6
3272_01,Earth,False,TRAPPIST-1e,40.0,False,0.0,0.0,895.0,0.0,0.0,Age_31-50,895.0,0,3272,2,0,G,518.0,S,0,1,0,0,0,0,0,10
3272_02,Earth,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3272,2,0,G,518.0,S,0,1,0,0,0,0,0,10
3273_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3273,1,1,G,519.0,S,0,1,0,0,0,0,0,4
3274_01,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3274,3,0,G,533.0,P,0,1,0,0,0,0,0,9
3274_02,Earth,False,55 Cancri e,16.0,False,1612.0,4.0,0.0,184.0,0.0,Age_13-17,1800.0,0,3274,3,0,G,533.0,P,0,1,0,0,0,0,0,9
3274_03,Earth,False,TRAPPIST-1e,64.0,False,0.0,0.0,16.0,733.0,159.0,Age_51+,908.0,0,3274,3,0,G,533.0,P,0,1,0,0,0,0,0,9
3275_01,Earth,False,55 Cancri e,35.0,False,256.0,0.0,341.0,35.0,0.0,Age_31-50,632.0,0,3275,1,1,F,617.0,S,0,0,1,0,0,0,0,17
3276_01,Europa,False,TRAPPIST-1e,33.0,False,20.0,653.0,0.0,121.0,483.0,Age_31-50,1277.0,0,3276,1,1,A,29.0,P,1,0,0,0,0,0,0,7
3279_01,Europa,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3279,4,0,C,123.0,S,1,0,0,0,0,0,0,7
3279_02,Europa,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3279,4,0,C,123.0,S,1,0,0,0,0,0,0,7
3279_03,Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Age_26-30,0.0,1,3279,4,0,C,123.0,S,1,0,0,0,0,0,0,7
3279_04,Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Age_26-30,0.0,1,3279,4,0,C,123.0,S,1,0,0,0,0,0,0,7
3280_01,Earth,True,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3280,2,0,G,534.0,P,0,1,0,0,0,0,0,9
3280_02,Earth,False,55 Cancri e,32.0,False,1150.0,201.0,0.0,0.0,8.0,Age_31-50,1359.0,0,3280,2,0,F,684.0,P,0,0,1,0,0,0,0,9
3282_01,Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3282,3,0,B,120.0,S,1,0,0,0,0,0,0,7
3282_02,Europa,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,3282,3,0,B,120.0,S,1,0,0,0,0,0,0,7
3282_03,Europa,False,TRAPPIST-1e,43.0,False,0.0,1440.0,0.0,85.0,150.0,Age_31-50,1675.0,0,3282,3,0,B,120.0,S,1,0,0,0,0,0,0,7
3283_01,Earth,False,TRAPPIST-1e,43.0,False,0.0,16.0,34.0,753.0,1.0,Age_31-50,804.0,0,3283,4,0,F,619.0,S,0,0,1,0,0,0,0,9
3283_02,Earth,False,TRAPPIST-1e,19.0,False,64.0,0.0,453.0,174.0,6.0,Age_18-25,697.0,0,3283,4,0,F,619.0,S,0,0,1,0,0,0,0,4
3283_03,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,646.0,138.0,Age_18-25,784.0,0,3283,4,0,G,521.0,S,0,1,0,0,0,0,0,11
3283_04,Earth,False,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,846.0,0.0,Age_31-50,846.0,0,3283,4,0,G,521.0,S,0,1,0,0,0,0,0,9
3284_01,Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,3284,2,0,G,535.0,P,0,1,0,0,0,0,0,3
3284_02,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Age_26-30,0.0,1,3284,2,0,G,535.0,P,0,1,0,0,0,0,0,3
3287_01,Earth,False,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3287,3,0,G,522.0,S,0,1,0,0,0,0,0,6
3287_02,Earth,False,TRAPPIST-1e,22.0,False,718.0,2.0,50.0,0.0,0.0,Age_18-25,770.0,0,3287,3,0,F,652.0,S,0,0,1,0,0,0,0,6
3287_03,Earth,False,55 Cancri e,18.0,False,0.0,145.03195488721803,14.0,625.0,0.0,Age_18-25,784.031954887218,0,3287,3,0,F,621.0,S,0,0,1,0,0,0,0,6
3289_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,3289,1,1,G,536.0,P,0,1,0,0,0,0,0,8
3292_01,Europa,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,3292,5,0,B,121.0,S,1,0,0,0,0,0,0,10
3292_02,Europa,False,55 Cancri e,52.0,False,13.0,6074.0,0.0,10385.0,299.0,Age_51+,16771.0,0,3292,5,0,B,118.0,S,1,0,0,0,0,0,0,10
3292_03,Europa,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,3292,5,0,B,121.0,S,1,0,0,0,0,0,0,4
3292_04,Europa,False,TRAPPIST-1e,25.0,True,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3292,5,0,B,121.0,S,1,0,0,0,0,0,0,2
3292_05,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3292,5,0,B,121.0,S,1,0,0,0,0,0,0,10
3293_01,Mars,False,TRAPPIST-1e,20.0,False,915.0,12.0,25.0,205.0,311.0,Age_18-25,1468.0,0,3293,1,1,F,623.0,S,0,0,1,0,0,0,0,5
3294_01,Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,Age_26-30,0.0,1,3294,2,0,G,537.0,P,0,1,0,0,0,0,0,16
3294_02,Earth,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3294,2,0,G,537.0,P,0,1,0,0,0,0,0,16
3295_01,Earth,False,55 Cancri e,20.0,False,2598.0,927.0,0.0,866.0,2.0,Age_18-25,4393.0,0,3295,1,1,G,538.0,P,0,1,0,0,0,0,0,10
3296_01,Earth,False,55 Cancri e,44.0,False,632.0,0.0,101.0,5.0,0.0,Age_31-50,738.0,0,3296,1,1,F,624.0,S,0,0,1,0,0,0,0,11
3297_01,Earth,False,TRAPPIST-1e,64.0,False,313.0,782.0,8.0,0.0,0.0,Age_51+,1103.0,0,3297,1,1,F,686.0,P,0,0,1,0,0,0,0,6
3298_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,775.0,127.0,0.0,Age_26-30,902.0,0,3298,1,1,F,687.0,P,0,0,1,0,0,0,0,7
3299_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3299,1,1,G,524.0,S,0,1,0,0,0,0,0,10
3300_01,Mars,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3300,2,0,F,688.0,P,0,0,1,0,0,0,0,11
3300_02,Mars,False,TRAPPIST-1e,47.0,False,378.0,0.0,117.0,1147.0,132.0,Age_31-50,1774.0,0,3300,2,0,F,688.0,P,0,0,1,0,0,0,0,11
3301_01,Earth,True,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3301,4,0,G,525.0,S,0,1,0,0,0,0,0,17
3301_02,Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3301,4,0,G,525.0,S,0,1,0,0,0,0,0,17
3301_03,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3301,4,0,G,525.0,S,0,1,0,0,0,0,0,17
3301_04,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Age_18-25,0.0,1,3301,4,0,G,525.0,S,0,1,0,0,0,0,0,17
3304_01,Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3304,1,1,D,105.0,P,1,0,0,0,0,0,0,1
3305_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3305,2,0,D,106.0,P,1,0,0,0,0,0,0,7
3305_02,Mars,False,55 Cancri e,31.0,False,1065.0,13.0,150.0,36.0,0.0,Age_31-50,1264.0,0,3305,2,0,D,106.0,P,1,0,0,0,0,0,0,7
3308_01,Earth,False,PSO J318.5-22,14.0,False,0.0,43.0,504.0,125.0,0.0,Age_13-17,672.0,0,3308,1,1,F,690.0,P,0,0,1,0,0,0,0,9
3309_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,762.0,0.0,50.0,Age_18-25,812.0,0,3309,1,1,G,539.0,P,0,1,0,0,0,0,0,3
3310_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Age_26-30,0.0,1,3310,1,1,D,107.0,P,1,0,0,0,0,0,0,2
3311_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,1638.0,0.0,476.0,226.0,Age_26-30,2340.0,0,3311,1,1,E,221.0,S,1,0,0,0,0,0,0,6
3312_01,Europa,False,TRAPPIST-1e,30.0,False,0.0,1076.0,0.0,3725.0,9.0,Age_26-30,4810.0,0,3312,1,1,E,203.0,P,1,0,0,0,0,0,0,10
3313_01,Europa,True,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3313,1,1,B,122.0,S,1,0,0,0,0,0,0,1
3314_01,Earth,False,TRAPPIST-1e,19.0,False,260.0,0.0,238.0,139.0,8.0,Age_18-25,645.0,0,3314,1,1,F,626.0,S,0,0,1,0,0,0,0,9
3315_01,Earth,False,TRAPPIST-1e,15.0,False,10.0,0.0,99.0,125.58712121212122,2031.0,Age_13-17,2265.587121212121,0,3315,1,1,F,627.0,S,0,0,1,0,0,0,0,0
3317_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,1765.0,Age_26-30,1765.0,0,3317,1,1,G,540.0,P,0,1,0,0,0,0,0,6
3318_01,Europa,False,TRAPPIST-1e,39.0,False,0.0,957.0,0.0,22.0,401.0,Age_31-50,1380.0,0,3318,5,0,B,123.0,S,1,0,0,0,0,0,0,10
3318_02,Europa,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3318,5,0,B,123.0,S,1,0,0,0,0,0,0,10
3318_03,Europa,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-12,0.0,1,3318,5,0,B,123.0,S,1,0,0,0,0,0,0,10
3318_04,Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3318,5,0,B,123.0,S,1,0,0,0,0,0,0,10
3318_05,Europa,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3318,5,0,B,123.0,S,1,0,0,0,0,0,0,10
3319_01,Earth,False,TRAPPIST-1e,56.0,False,0.0,335.0,532.0,15.0,26.0,Age_51+,908.0,0,3319,1,1,G,541.0,P,0,1,0,0,0,0,0,11
3322_01,Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3322,1,1,G,542.0,P,0,1,0,0,0,0,0,6
3323_01,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3323,2,0,C,110.0,P,1,0,0,0,0,0,0,3
3323_02,Europa,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,3323,2,0,C,110.0,P,1,0,0,0,0,0,0,3
3324_01,Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3324,2,0,F,630.0,S,0,0,1,0,0,0,0,11
3324_02,Mars,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Age_13-17,0.0,1,3324,2,0,F,630.0,S,0,0,1,0,0,0,0,11
3325_01,Earth,True,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,Age_31-50,0.0,1,3325,1,1,G,543.0,P,0,1,0,0,0,0,0,8
3326_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,172.35903814262022,1519.0,0.0,4.0,Age_31-50,1695.3590381426202,0,3326,1,1,E,222.0,S,1,0,0,0,0,0,0,9
3327_01,Earth,False,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,772.0,Age_31-50,772.0,0,3327,1,1,G,528.0,S,0,1,0,0,0,0,0,4
3328_01,Earth,False,TRAPPIST-1e,34.0,False,578.0,0.0,0.0,0.0,323.0,Age_31-50,901.0,0,3328,1,1,F,691.0,P,0,0,1,0,0,0,0,13
3329_01,Earth,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,3329,1,1,G,544.0,P,0,1,0,0,0,0,0,3
